action_id,queue_rank,required_benchmark_id,required_target_id,scope,field_name,evidence_class,action_status,source_status,source_path,expected_filename,dropzone_folder,patch_preview_csv,quality_status,quality_blocker,verify_command,next_action
strict_blind_evidence_098,17,hist_REQUIRED_MONOMER_017,REQUIRED_MONOMER_017,monomer,native_pdb,native,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/17_hist_required_monomer_017/native/replacement_native.pdb,replacement_native.pdb,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/17_hist_required_monomer_017,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/17_hist_required_monomer_017/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place native_pdb evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/17_hist_required_monomer_017/native/replacement_native.pdb
strict_blind_evidence_099,17,hist_REQUIRED_MONOMER_017,REQUIRED_MONOMER_017,monomer,native_authority_ref,authority,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/17_hist_required_monomer_017/authority/native_authority.md,native_authority.md,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/17_hist_required_monomer_017,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/17_hist_required_monomer_017/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place native_authority_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/17_hist_required_monomer_017/authority/native_authority.md
strict_blind_evidence_100,17,hist_REQUIRED_MONOMER_017,REQUIRED_MONOMER_017,monomer,no_leak_evidence_ref,no_leak,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/17_hist_required_monomer_017/no_leak/no_leak_evidence.md,no_leak_evidence.md,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/17_hist_required_monomer_017,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/17_hist_required_monomer_017/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place no_leak_evidence_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/17_hist_required_monomer_017/no_leak/no_leak_evidence.md
strict_blind_evidence_101,17,hist_REQUIRED_MONOMER_017,REQUIRED_MONOMER_017,monomer,ablation_manifest_ref,ablation,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/17_hist_required_monomer_017/ablation/ablation_manifest.json,ablation_manifest.json,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/17_hist_required_monomer_017,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/17_hist_required_monomer_017/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place ablation_manifest_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/17_hist_required_monomer_017/ablation/ablation_manifest.json
strict_blind_evidence_102,17,hist_REQUIRED_MONOMER_017,REQUIRED_MONOMER_017,monomer,calibration_values_ref,calibration,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/17_hist_required_monomer_017/calibration/calibration_values.json,calibration_values.json,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/17_hist_required_monomer_017,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/17_hist_required_monomer_017/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place calibration_values_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/17_hist_required_monomer_017/calibration/calibration_values.json
strict_blind_evidence_103,18,hist_REQUIRED_MONOMER_018,REQUIRED_MONOMER_018,monomer,prediction_pdb,prediction,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/18_hist_required_monomer_018/prediction/replacement_prediction.pdb,replacement_prediction.pdb,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/18_hist_required_monomer_018,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/18_hist_required_monomer_018/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place prediction_pdb evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/18_hist_required_monomer_018/prediction/replacement_prediction.pdb
strict_blind_evidence_104,18,hist_REQUIRED_MONOMER_018,REQUIRED_MONOMER_018,monomer,native_pdb,native,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/18_hist_required_monomer_018/native/replacement_native.pdb,replacement_native.pdb,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/18_hist_required_monomer_018,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/18_hist_required_monomer_018/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place native_pdb evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/18_hist_required_monomer_018/native/replacement_native.pdb
strict_blind_evidence_105,18,hist_REQUIRED_MONOMER_018,REQUIRED_MONOMER_018,monomer,native_authority_ref,authority,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/18_hist_required_monomer_018/authority/native_authority.md,native_authority.md,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/18_hist_required_monomer_018,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/18_hist_required_monomer_018/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place native_authority_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/18_hist_required_monomer_018/authority/native_authority.md
strict_blind_evidence_106,18,hist_REQUIRED_MONOMER_018,REQUIRED_MONOMER_018,monomer,no_leak_evidence_ref,no_leak,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/18_hist_required_monomer_018/no_leak/no_leak_evidence.md,no_leak_evidence.md,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/18_hist_required_monomer_018,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/18_hist_required_monomer_018/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place no_leak_evidence_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/18_hist_required_monomer_018/no_leak/no_leak_evidence.md
strict_blind_evidence_107,18,hist_REQUIRED_MONOMER_018,REQUIRED_MONOMER_018,monomer,ablation_manifest_ref,ablation,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/18_hist_required_monomer_018/ablation/ablation_manifest.json,ablation_manifest.json,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/18_hist_required_monomer_018,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/18_hist_required_monomer_018/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place ablation_manifest_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/18_hist_required_monomer_018/ablation/ablation_manifest.json
strict_blind_evidence_108,18,hist_REQUIRED_MONOMER_018,REQUIRED_MONOMER_018,monomer,calibration_values_ref,calibration,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/18_hist_required_monomer_018/calibration/calibration_values.json,calibration_values.json,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/18_hist_required_monomer_018,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/18_hist_required_monomer_018/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place calibration_values_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/18_hist_required_monomer_018/calibration/calibration_values.json
strict_blind_evidence_109,19,hist_REQUIRED_MONOMER_019,REQUIRED_MONOMER_019,monomer,prediction_pdb,prediction,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/19_hist_required_monomer_019/prediction/replacement_prediction.pdb,replacement_prediction.pdb,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/19_hist_required_monomer_019,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/19_hist_required_monomer_019/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place prediction_pdb evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/19_hist_required_monomer_019/prediction/replacement_prediction.pdb
strict_blind_evidence_110,19,hist_REQUIRED_MONOMER_019,REQUIRED_MONOMER_019,monomer,native_pdb,native,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/19_hist_required_monomer_019/native/replacement_native.pdb,replacement_native.pdb,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/19_hist_required_monomer_019,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/19_hist_required_monomer_019/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place native_pdb evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/19_hist_required_monomer_019/native/replacement_native.pdb
strict_blind_evidence_111,19,hist_REQUIRED_MONOMER_019,REQUIRED_MONOMER_019,monomer,native_authority_ref,authority,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/19_hist_required_monomer_019/authority/native_authority.md,native_authority.md,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/19_hist_required_monomer_019,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/19_hist_required_monomer_019/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place native_authority_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/19_hist_required_monomer_019/authority/native_authority.md
strict_blind_evidence_112,19,hist_REQUIRED_MONOMER_019,REQUIRED_MONOMER_019,monomer,no_leak_evidence_ref,no_leak,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/19_hist_required_monomer_019/no_leak/no_leak_evidence.md,no_leak_evidence.md,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/19_hist_required_monomer_019,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/19_hist_required_monomer_019/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place no_leak_evidence_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/19_hist_required_monomer_019/no_leak/no_leak_evidence.md
strict_blind_evidence_113,19,hist_REQUIRED_MONOMER_019,REQUIRED_MONOMER_019,monomer,ablation_manifest_ref,ablation,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/19_hist_required_monomer_019/ablation/ablation_manifest.json,ablation_manifest.json,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/19_hist_required_monomer_019,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/19_hist_required_monomer_019/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place ablation_manifest_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/19_hist_required_monomer_019/ablation/ablation_manifest.json
strict_blind_evidence_114,19,hist_REQUIRED_MONOMER_019,REQUIRED_MONOMER_019,monomer,calibration_values_ref,calibration,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/19_hist_required_monomer_019/calibration/calibration_values.json,calibration_values.json,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/19_hist_required_monomer_019,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/19_hist_required_monomer_019/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place calibration_values_ref evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/19_hist_required_monomer_019/calibration/calibration_values.json
strict_blind_evidence_115,20,hist_REQUIRED_MONOMER_020,REQUIRED_MONOMER_020,monomer,prediction_pdb,prediction,open_missing_file,missing,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/20_hist_required_monomer_020/prediction/replacement_prediction.pdb,replacement_prediction.pdb,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/20_hist_required_monomer_020,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/20_hist_required_monomer_020/replacement_intake_patch_preview.csv,awaiting_evidence_files,file_missing,python3 tools/build_casp17_historical_seed_strict_blind_replacement_evidence_quality_audit.py,place prediction_pdb evidence at casp17/historical_seed_strict_blind_replacement_evidence_dropzones/20_hist_required_monomer_020/prediction/replacement_prediction.pdb
