action_id,queue_rank,required_benchmark_id,field_name,required_policy,action_status,gate_status,operator_value_present,evidence_ref_present,operator_clearance_present,operator_values_csv,destination_intake_csv,blockers,verify_command,next_action
strict_blind_operator_145,15,hist_REQUIRED_MONOMER_015,native_release_date,authoritative_iso_date,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/15_hist_required_monomer_015/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/15_hist_required_monomer_015/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for native_release_date in replacement_operator_values.csv
strict_blind_operator_146,15,hist_REQUIRED_MONOMER_015,prediction_generated_before_native_release,operator_confirmed_true,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/15_hist_required_monomer_015/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/15_hist_required_monomer_015/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for prediction_generated_before_native_release in replacement_operator_values.csv
strict_blind_operator_147,15,hist_REQUIRED_MONOMER_015,public_template_or_native_used_for_prediction,operator_confirmed_false,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/15_hist_required_monomer_015/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/15_hist_required_monomer_015/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for public_template_or_native_used_for_prediction in replacement_operator_values.csv
strict_blind_operator_148,15,hist_REQUIRED_MONOMER_015,other_team_model_used,operator_confirmed_false,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/15_hist_required_monomer_015/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/15_hist_required_monomer_015/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for other_team_model_used in replacement_operator_values.csv
strict_blind_operator_149,15,hist_REQUIRED_MONOMER_015,post_release_information_used,operator_confirmed_false,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/15_hist_required_monomer_015/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/15_hist_required_monomer_015/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for post_release_information_used in replacement_operator_values.csv
strict_blind_operator_150,15,hist_REQUIRED_MONOMER_015,operator_clearance,operator_cleared,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/15_hist_required_monomer_015/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/15_hist_required_monomer_015/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for operator_clearance in replacement_operator_values.csv
strict_blind_operator_151,16,hist_REQUIRED_MONOMER_016,replacement_target_id,operator_supplied_non_placeholder,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/16_hist_required_monomer_016/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/16_hist_required_monomer_016/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for replacement_target_id in replacement_operator_values.csv
strict_blind_operator_152,16,hist_REQUIRED_MONOMER_016,replacement_benchmark_id,operator_supplied_non_placeholder,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/16_hist_required_monomer_016/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/16_hist_required_monomer_016/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for replacement_benchmark_id in replacement_operator_values.csv
strict_blind_operator_153,16,hist_REQUIRED_MONOMER_016,target_identity_non_current_historical,operator_confirmed_true,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/16_hist_required_monomer_016/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/16_hist_required_monomer_016/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for target_identity_non_current_historical in replacement_operator_values.csv
strict_blind_operator_154,16,hist_REQUIRED_MONOMER_016,prediction_created_at,authoritative_iso_date,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/16_hist_required_monomer_016/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/16_hist_required_monomer_016/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for prediction_created_at in replacement_operator_values.csv
strict_blind_operator_155,16,hist_REQUIRED_MONOMER_016,native_release_date,authoritative_iso_date,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/16_hist_required_monomer_016/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/16_hist_required_monomer_016/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for native_release_date in replacement_operator_values.csv
strict_blind_operator_156,16,hist_REQUIRED_MONOMER_016,prediction_generated_before_native_release,operator_confirmed_true,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/16_hist_required_monomer_016/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/16_hist_required_monomer_016/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for prediction_generated_before_native_release in replacement_operator_values.csv
strict_blind_operator_157,16,hist_REQUIRED_MONOMER_016,public_template_or_native_used_for_prediction,operator_confirmed_false,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/16_hist_required_monomer_016/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/16_hist_required_monomer_016/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for public_template_or_native_used_for_prediction in replacement_operator_values.csv
strict_blind_operator_158,16,hist_REQUIRED_MONOMER_016,other_team_model_used,operator_confirmed_false,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/16_hist_required_monomer_016/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/16_hist_required_monomer_016/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for other_team_model_used in replacement_operator_values.csv
strict_blind_operator_159,16,hist_REQUIRED_MONOMER_016,post_release_information_used,operator_confirmed_false,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/16_hist_required_monomer_016/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/16_hist_required_monomer_016/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for post_release_information_used in replacement_operator_values.csv
strict_blind_operator_160,16,hist_REQUIRED_MONOMER_016,operator_clearance,operator_cleared,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/16_hist_required_monomer_016/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/16_hist_required_monomer_016/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for operator_clearance in replacement_operator_values.csv
strict_blind_operator_161,17,hist_REQUIRED_MONOMER_017,replacement_target_id,operator_supplied_non_placeholder,open_operator_value,awaiting_operator_value,false,false,false,casp17/historical_seed_strict_blind_replacement_intake/17_hist_required_monomer_017/replacement_operator_values.csv,casp17/historical_seed_strict_blind_replacement_intake/17_hist_required_monomer_017/replacement_candidate_intake.csv,"operator_value_required,evidence_ref_required,operator_clearance_required",python3 tools/build_casp17_historical_seed_strict_blind_replacement_operator_value_gate.py,fill operator_value for replacement_target_id in replacement_operator_values.csv
